RespondentID,count
99-0027225,1
0000024236,1
0000057141,11
0000057303,4
0000057754,11
0000058483,10
0000090270,11
54-0975669,5
0000001016,4
0000002402,4
0000013383,4
0000017893,4
0000006912,11
0000008488,2
0000015327,9
0000016218,14
0000017398,11
0000024688,11
0000068284,11
1146500007,11
1384000006,2
7499100008,3
7918100004,9
0002735146,7
0000413208,7
0000816210,7
0000034533,10
0000034038,11
0000686459,11
0000012203,11
0000001467,12
0000057097,4
0000006417,11
0000033147,11
0000011312,9
0000380458,4
0002915461,3
0000018171,11
0000002240,9
0000590220,4
0000023797,8
0000009423,11
0000728452,6
0000008532,4
0000029520,9
0000028747,11
0000625654,9
0000068608,8
80-0801750,4
66-0669989,9
27-1839540,7
85-0260899,2
33-0801082,1
0000023841,7
0000024732,5
0000708193,2
27-2819596,5
0000679826,10
0001213777,5
0002471239,10
0002473354,7
0000022617,5
0000026190,7
0000027405,5
0000028134,5
27-0736707,1
27-2371197,5
0000014274,1
03-0419145,4
0002636083,4
0002817118,4
0000021726,4
0000034984,3
20-0621341,1
2384200009,1
33-0975918,1
6411900018,1
7069000008,1
0000007759,2
0000057098,10
38-3633833,4
0000002692,4
0000004474,4
0000008489,3
0000002403,10
0000003907,11
0000013384,7
0000020061,11
0000062155,11
0000062317,7
0000062812,11
0000066827,9
0000068447,11
0043018676,4
3418909997,11
52-2278086,2
7850000001,2
0000004636,2
0000007598,7
0000701830,7
0000022618,11
0000002359,11
0000010378,11
0000011151,11
0000012204,9
0000012493,6
0000027244,11
0000020179,11
0000058484,8
0000016101,11
0000063541,8
0000030637,11
0000065323,8
0000017443,11
0000068609,1
32-0306914,4
81-3798202,1
0000024238,8
0000067394,6
0000702721,4
0000707960,5
0000019838,10
0000058646,6
20-3576214,5
0000024571,4
0000024689,2
20-2115216,2
20-4554037,3
0000020674,1
0000024120,1
7590900001,1
0000057099,2
0000057594,9
0000058485,9
38-3639469,2
0000004475,4
0000008039,8
0000008534,13
0000004024,11
0000006095,11
0000024077,11
0000024239,11
0000024734,2
0000061922,5
0000064271,11
0000064884,11
0000065775,9
0000066710,11
0000067890,11
0000068448,11
0543609999,5
1710100002,4
7196200009,2
7884700008,8
7893200005,8
0000023681,11
0002687133,11
0000058647,6
0000002242,11
0000427241,11
0000005528,11
0000186717,6
0000035426,11
0000001513,11
0000026967,11
0000021610,9
0000017282,11
0000000622,11
0000033806,6
0000096069,1
0000011927,8
0000026516,11
37-1572886,8
20-8802502,3
66-0220429,1
36-4115595,5
33-0834150,3
0000057756,3
0000717924,6
0000016553,10
0000700940,3
0000704504,4
0000718040,1
0000534774,9
0000003089,8
0000015329,8
0000034986,9
0000012700,9
0000617024,2
27-5441310,2
45-3449011,2
0000006301,4
0000023348,4
0001845039,2
0002752077,4
0003082995,2
0003197871,3
0000003133,4
0000014771,2
0000016715,4
0000028749,2
7766600004,1
26-0671483,1
66-0609013,1
0000057919,11
0000090273,8
0000004476,4
0000006258,4
0000007644,4
0000001352,11
0000006140,3
0000010424,11
0000018336,3
0000022458,11
0000024078,9
0000061879,11
0000067558,11
0000068287,11
0000068449,11
20-1681293,3
20-2433404,3
2268900017,4
42-1720343,10
7066500003,6
72-0506617,11
0000012044,9
0000024573,11
0000058648,9
0000015050,11
0000027408,11
0000029523,11
0000026517,11
0000033645,11
0000019678,8
52-1867436,3
52-2075704,7
95-4249171,1
59-2757098,1
0000010262,2
26-2040112,1
0000016392,8
0000708196,5
99-0000895,1
0000013881,6
0000015663,8
0000017445,7
0000029028,3
0000035265,5
99-0718057,1
46-1607493,2
20-1858657,2
0000034987,3
0000005411,2
0000007482,2
0000057596,10
0000057640,10
56-1001752,2
0000003586,2
0000015051,3
0000010920,11
0000011316,11
0000013431,14
0000019228,6
0000020721,10
0000064886,11
0000067559,11
1441900009,9
1614900001,4
2083200001,2
5785509997,8
6423309995,3
66-0217489,5
7107500004,4
86-0415227,11
0000722777,7
0000020226,11
0000336361,11
0000027742,11
0000009760,9
0000067892,7
0000000624,5
0002942690,7
0000028471,11
0000018175,9
66-0737374,8
43-1937428,6
87-0675992,5
26-4599244,7
0000004639,6
0000708854,5
0000716422,4
0000718042,1
0002235244,5
0000008536,8
0000015169,5
0000017446,5
0000027409,10
0000032917,5
0000035428,6
0000058531,4
26-2984095,3
36-4483896,5
0000022008,1
02-0569443,2
0003181898,2
0003558566,2
0000031369,3
0000034870,4
0495100001,1
20-4176300,1
7123400009,1
26-1602363,2
0000035266,3
0000057145,2
0000011929,1
0000057597,4
0000057803,4
0000058370,6
0000003136,4
0000003587,4
0000017942,4
0202985311,2
0000000012,5
0000002740,11
0000003631,10
0000008988,9
0000009923,22
0000013432,10
0000060377,11
0000063545,11
0000067398,2
04-3050901,3
1020500009,2
1155800001,2
2439300004,11
33-0837277,3
66-0356747,11
88-0447412,3
0000009879,11
0000008537,11
0000717927,7
0000004360,1
0000001354,11
0000027086,11
0000718043,7
80-0860660,3
46-4770767,4
42-1730597,2
47-3980438,1
0000005413,10
0000009428,7
0000021118,8
0000024737,7
0000702563,2
0000705236,2
0000708855,6
99-0004299,1
0000000463,6
0000008870,5
0000014936,5
0000017898,7
0000021000,8
0000028139,6
14-0682740,1
0000058037,2
0000001516,4
0000016718,1
77-0590307,1
20-1472963,1
7069800005,1
7612700000,1
0000057147,3
0000057598,11
0000057804,11
0000008420,4
0000017943,15
0000000013,11
0000000464,11
0000006918,11
0000013271,11
0000067399,8
0000067443,9
0000067605,11
0000067894,11
1016600004,2
1582200006,2
66-0654837,7
7364800008,4
7487300009,2
0000504311,11
0003058329,11
0000212577,3
0000016601,12
0000738303,6
0000026358,11
0000028635,6
0000027744,5
0000009924,10
0000006800,11
0000008871,11
0000014775,10
0000068172,8
0000064275,3
0000937898,3
0000701673,7
26-1442480,7
01-0759540,8
33-0508282,5
0000058371,8
0000058533,8
72-1442214,2
0000007647,10
0000023234,6
0000024620,9
0000706128,3
0003048861,8
0000009311,7
0000010878,3
0000017899,6
0000034377,8
0000034872,8
0000035312,9
75-2694910,4
95-2960716,4
52-0609364,1
0000006594,1
0000018339,3
01-0575328,1
0000567231,2
0002751847,4
0002837059,3
0003180396,2
0000011813,4
0000022794,3
01-0792831,1
0458600405,1
1750800001,1
20-4122130,1
20-5204783,1
38-3258565,1
65-0367752,1
0000058372,10
38-3559823,4
0000005091,4
0000005910,4
0000015054,4
0000002742,11
0000003633,11
0000005866,21
0000011319,3
0000012543,13
0000067444,8
0000067895,11
13-4127143,11
31-1386945,2
7868800008,7
0000706624,7
0000014163,11
0000030976,1
0000016891,3
0000004975,11
0000002247,11
0000026403,11
0000010879,11
0000005415,11
0000704347,7
0000023730,11
20-0013136,11
26-2195788,4
11-3647435,3
33-0594693,6
34-1691741,9
0000001969,4
0000001194,7
0000018178,9
0000023235,7
0000024739,5
0000708857,6
0000716263,3
0000002409,7
0000010266,7
0000016107,6
0000016396,7
0000035151,10
99-0004507,1
99-0009133,1
0000058039,2
74-2585982,1
0000012705,1
0000026359,3
0000027583,4
0000031867,2
22-3869918,1
59-3200377,1
99-3571015,1
0000057031,9
0000057644,11
0000090160,11
0000001195,13
0000002130,4
0000014939,8
0000017945,3
0000005867,15
0000007531,9
0000020068,14
0000061315,11
0000061810,11
48-1159045,6
1235100002,3
2140700008,11
7927200007,11
0004728786,1
0000671147,10
0000187947,6
0003120646,11
0000016892,11
0000031255,4
0000018223,11
0001007846,11
0000711025,7
0000021292,11
0000874845,11
0000012706,11
0000014821,11
0000711520,11
0000087047,11
0000702610,7
0000188720,11
95-4539084,5
68-0184796,2
16-1779015,1
35-2180985,1
0000018836,9
0000491822,7
0000713140,6
0000001690,2
0000013273,6
0000030364,6
23-2785376,3
72-1459489,5
0002721176,3
99-0015038,1
94-1727625,1
99-0014804,1
0000013435,3
0000023849,4
0000024578,2
20-3851378,1
31-1805337,3
0000035314,4
0003394670,3
0000033983,3
0000057483,11
0000057645,2
0000000016,4
0000000962,4
0000004364,4
0000015100,4
0000000511,11
0000001853,7
0000002744,11
0000005912,11
0000007532,6
0000015669,11
0000060920,10
0000061929,2
0000066555,11
20-2523077,3
22-3157857,11
0000012383,11
0000009314,11
0000005750,11
0000011492,8
0000004526,11
0000001402,6
0000026856,11
0000014778,11
0000016442,11
0000058374,9
0000021455,11
0000022346,11
0000006803,4
0000068670,1
0000014327,11
0000002131,9
20-8693961,4
95-4482547,9
83-0368862,2
46-5455337,1
20-3828708,6
0000023570,10
0000011159,10
0000020726,8
0000022959,3
0000033533,8
04-3792380,3
16-1661962,5
20-0479222,5
99-0010908,1
0000022841,3
0000024579,2
33-0858269,2
99-0015985,1
0000008423,1
0000027134,1
0000034262,2
0000034875,2
48-1274309,1
0000005417,1
26-0371050,1
0000057033,11
0000057646,4
54-1874129,11
0000018063,15
0000004365,13
0000005913,11
0000009810,22
0000019116,11
0000061650,10
0000062659,11
0000067609,11
0542409990,11
1783500002,10
20-3135690,5
20-5741925,10
7697500006,4
95-4762204,11
0000004860,11
0000022185,7
0000014328,11
0000012384,11
0000015219,11
0000909055,11
0000011817,11
0000015714,11
0000034425,3
0002785646,10
0000058537,8
0000068671,1
56-2237729,8
22-2999585,5
27-3095238,6
11-3616531,8
26-3709040,1
54-0835790,1
0001000052,6
0000024624,7
0000080028,6
0000702612,1
0000716310,3
0003101775,5
0000014823,8
0000018838,5
0000035316,7
0000057484,6
26-4413812,5
0001844984,2
0000008262,3
0000027135,2
7862800001,1
26-1549792,2
0000057808,1
99-0034903,1
0000057647,4
0000004410,4
0000005752,4
0000008876,4
0000000964,11
0000001404,11
0000005419,11
0000016606,14
0000017335,11
0000061813,8
0000062047,11
0000063389,10
0000067330,11
3213309992,6
0000021952,11
0000006030,11
0000005095,5
0000058376,2
0000015058,11
0000009811,11
0000030367,5
0000014662,11
26-3249727,1
0000028478,1
0000062542,6
0000005257,7
0000704846,7
0000001693,4
0000068672,2
11-3469077,9
74-2884353,8
59-1515932,1
20-3708208,8
82-1456336,1
72-0210640,1
0000011700,9
0000011818,7
0000718049,1
0000016895,9
0000029864,7
0000067781,8
33-0865281,6
54-2121061,3
56-1690755,5
20-2784791,6
99-0983448,1
0000018677,3
99-0024446,1
90-0943335,2
0000022799,3
0000024625,4
20-1001259,2
20-5060652,2
20-5589953,2
0000000513,4
0000019450,2
0000020115,4
0000003970,2
13-3403204,1
0000018064,2
99-0058197,1
0000058421,10
0000058539,3
58-2257419,7
0000000190,2
0000001856,4
0000011990,4
0000000352,11
0000001199,11
0000002585,11
0000003025,11
0000012999,5
0000013439,11
0000013772,11
0000021502,11
0000024464,11
0000060428,11
0000061157,11
0000063272,11
0000064820,6
1393900005,4
5460909991,10
7608800001,11
7912100006,2
0000212465,7
0000451965,7
0000058377,9
0000190451,5
0000700670,7
0000299046,3
0000667524,11
0000008426,11
0000017174,11
0000934329,7
0000012386,11
0000009155,11
0002631846,3
0000005753,11
0000016283,2
0000013934,11
0000068673,2
0000014168,15
0000018227,11
74-1110065,3
37-1742346,1
0000068222,8
0000002747,10
0000024626,10
0000268257,8
0000016940,10
0000034427,9
0000370271,1
23-1694840,3
0000643368,3
99-0058198,1
0000001081,2
0000423074,3
0000941952,3
0002635086,3
0002752013,4
0002975269,4
0003032936,1
0000034878,3
99-0013142,1
0000001405,1
0000003971,1
87-0777618,1
0003198159,1
99-0000173,1
0000057036,4
0000000966,3
0000002630,4
0000005141,4
0000015717,4
0000003972,11
0000005754,22
0000006032,11
0000023079,3
0000024465,21
0000062049,11
0000067332,11
0000068061,11
0000068223,11
1578300007,4
7702900008,9
87-0524141,2
0000019001,9
0000001695,11
0000028362,11
0000030864,11
0000016941,17
0000008878,11
0000016897,8
0000023574,11
0000015104,11
0000012549,11
22-2745048,3
0000020568,11
43-1826060,2
56-2007637,5
30-0382471,1
99-0014485,1
32-0108231,1
66-0230294,2
0000021008,10
0000703344,2
0000009769,10
0000011207,9
0000012387,8
20-0749370,5
26-4531878,3
0000065550,4
26-0274548,4
99-0058081,1
75-2480365,1
0000057037,6
0000057488,11
0000057983,9
20-5997638,4
0000001245,15
0000002631,4
0000004369,4
0000005755,4
0000006033,4
0000008266,4
0000017338,4
0000000192,5
0000000967,11
0000001407,2
0000003360,11
0000005098,11
0000005593,10
0000006808,4
0000007870,11
0000008428,11
0000015394,11
0000021009,10
0000060150,7
0000064778,11
0000068062,10
1476100009,2
3802909995,7
58-2412733,1
7638200000,11
7682400005,11
0000032647,6
0000008879,11
0000009319,9
0003027763,11
0000010317,11
0000708089,7
0000003973,7
0004210227,2
0000034311,11
0000017671,11
0000008761,8
0000018229,11
0000058874,8
0000058261,6
0002693264,11
0000024015,11
0000024466,11
0000112837,5
0000030090,5
0000001696,11
0000702454,7
0000061159,9
0000001083,11
0000706351,7
65-0447670,7
0000058423,5
0000005304,7
0000021793,17
0000022233,6
0000913838,9
0002303086,8
0000003027,9
0000010650,8
0000012388,10
0000016780,7
0000021955,10
0000027139,10
61-0727921,1
0000017176,5
0000013774,5
0000015718,3
0000020613,2
20-2992559,1
20-5965796,2
0002522533,4
0002971869,1
0000026905,4
0000033989,3
0000035202,2
1734500008,1
20-5393999,1
0003727586,3
26-3088341,1
0001892417,1
0002017570,1
0000057533,5
0000057984,1
0000058424,7
0000090211,11
0000004414,4
0000006809,4
0510528989,2
0000000850,10
0000005800,11
0000012271,11
0000060269,11
0000063932,11
0000064166,11
0000066399,11
0000068225,11
1461400001,11
20-2108317,1
20-2928975,11
7527300003,11
95-4441070,11
0000035492,8
0000008762,11
0000713480,6
0000000193,11
0000017672,11
0000021956,11
0000033539,11
0000068676,1
0000058262,8
0000023620,11
0000024629,6
26-3958508,5
66-0228613,9
20-2752826,3
52-2380815,2
0000002137,9
0000016286,5
0000018068,6
0000023576,7
0000024467,10
73-1574511,6
0000001903,8
0000012433,6
0000016448,10
0000020290,7
0000026906,3
0000031595,5
0000005099,8
0000001741,3
0000018112,4
20-1608197,2
0000020119,1
0000035159,2
20-0503464,1
26-4276702,2
99-0702353,1
0000057039,9
0000058263,10
0000001409,20
0000001904,5
0000004091,4
0000005801,4
0000005919,4
0000008150,4
0000016782,4
0043031982,4
0000015602,4
0000020291,4
0000024468,2
0000067173,11
0000097071,11
1074700007,5
1715809993,4
1923800003,9
2052000009,4
7229000002,11
75-2930700,11
7961700006,3
0002788496,11
0000580155,8
0000846619,11
0870691650,1
0000033873,11
0000785473,4
0002182786,10
0000010157,11
0002716828,11
0002304636,8
0000023621,11
0000288853,8
0000539340,11
0000277053,7
0000012885,10
0000706191,7
47-0834560,3
20-0353048,9
11-2961751,8
0000715263,3
99-0708484,1
0000292524,10
0002380470,5
0000008268,10
0000010319,10
0000011705,7
0000024963,6
0000032487,8
99-0354748,5
0003281510,5
0000010201,7
99-0003796,1
0000000969,2
0000024512,1
20-4357518,1
0000689740,3
0001576230,1
0002041007,2
0002319676,2
0000018113,4
58-0692236,1
20-3897916,1
0000058264,9
0000090169,6
0000090213,11
99-1890374,1
0000005307,4
0000000690,11
0000013939,10
0000018565,7
0000021507,11
0000024351,3
0000060153,11
0000060928,11
0000061657,11
0000062881,11
0000064168,11
0000065059,11
0000068227,11
0000068560,11
1259900001,10
1358400004,5
38-3432148,6
73-1729061,2
0000023622,11
0000013821,3
0000035043,11
0000032532,9
0000016332,11
0000011544,3
0000004092,2
0000016288,11
0000009204,11
0000011706,11
0000015108,11
0000006487,11
0000068678,2
04-4354554,4
75-2674544,9
43-0951349,7
33-0828099,4
0000025080,4
35-1956001,7
73-0149048,6
99-0028349,1
0000702457,4
0000010653,10
0000032370,8
20-5522367,6
36-4486508,5
0000061701,1
99-0013147,1
0000008313,2
0000020454,4
0000022236,2
0000024469,4
20-5337985,2
0000034314,2
26-4049120,1
59-3573851,1
0000057987,6
0000058427,3
56-2224037,10
0000000358,4
0000000691,4
0000004255,4
0000008152,15
0000000196,11
0000000240,11
0000003526,10
0000005641,5
0000060154,2
0000062882,11
0000064169,8
0000068561,11
76-0762186,11
2126300006,11
59-2943096,8
0003212149,7
0000004093,11
0000000402,11
0000010159,11
0000018566,11
0000991340,11
0000197478,11
0000014056,11
0000701611,7
0000013778,11
0000032489,11
0000027476,11
0000023623,11
0000068679,1
0000702502,7
0000701567,7
0000016946,5
0000017224,15
06-1051107,3
91-1913382,6
0000034153,19
0000010203,6
0000010492,10
0000019006,8
0000035495,9
20-2867543,1
0000007379,2
14-1888546,1
0000919241,3
0000009700,2
0000012436,1
0000033875,3
20-5434492,1
7471200001,1
77-0297685,1
0000015109,2
0002693312,1
0000057537,4
0000058428,9
0000090215,11
03-0365685,11
99-0034137,1
0000000359,11
0000000854,11
0000007875,11
0000015605,11
0000016785,11
0000068229,10
35-1985128,9
66-0427030,10
7756300009,10
0000057870,8
0000019953,11
0000012437,11
0000005598,2
0000017676,11
0000000197,11
0000024353,11
0000015443,11
0000008810,11
0000068562,9
0000067176,8
95-4830207,4
26-4221599,4
20-1792214,4
0000058310,4
0000004418,6
0000016334,10
0000018116,8
0000034929,5
99-0027009,1
52-0808447,1
0000014714,4
0000029141,5
99-0057240,1
0000021842,4
0000024515,3
0000001745,4
0000014552,3
0000015399,4
0000023011,2
0000057871,2
0000058429,2
0000004752,9
0000013824,4
0000000080,9
0000000242,11
0000000404,11
0000000855,17
0000001584,11
0000002024,11
0000004590,2
0000012320,3
0000012438,11
0000024354,11
0000024516,22
0000066330,11
0000066448,11
0000068563,11
04-3212636,10
2027400009,5
3804009998,11
54-1094297,11
7831400005,3
0000790534,1
16-1686740,5
0000920854,9
0000009658,11
0000035497,11
0000015606,19
0000010494,11
0000015282,8
0000139843,11
0000019459,11
0000034812,11
0000035541,11
0000005481,11
0000475354,11
0000008811,11
0003395293,11
0003660478,8
0003807826,9
0000013167,7
0000058311,1
0000001133,6
0000886204,7
20-8190898,5
0000058762,7
47-2899822,1
0000005599,10
0000006534,6
0000018612,8
0000717995,3
0000697763,6
0000704737,8
0000929044,7
0000019008,10
0000057989,3
0003143805,7
0000270036,3
0001844920,2
0000015895,1
0000020501,3
0828200015,1
7626600003,1
99-0035362,1
99-0025066,1
0000057377,11
0000058312,7
0000015445,4
0000018000,2
0000000199,11
0000001747,11
0000001909,13
0000004915,11
0000006986,11
0000009208,19
0000011548,9
0000016174,11
0000020007,11
0000066331,11
0000066449,11
0000067178,11
0000068564,11
20-4295486,6
7929100009,3
0000002476,11
0000009659,10
0000018569,11
0000026588,10
0000067222,8
0000701452,7
46-2749358,2
26-0012825,3
0000029800,11
30-0835278,1
63-0169720,1
0000057872,8
0000067835,2
38-3615473,6
0000018613,10
0000700679,1
0000717996,4
0000010206,5
0000011881,6
0000021231,6
0000029143,5
0000034156,10
0000035380,7
26-1319419,7
99-0010360,1
0000009541,3
0000019180,2
0000020340,3
0000023626,4
99-0012755,1
99-0704474,1
0000024968,1
99-0025111,1
0000057260,3
0000057378,8
0000058313,7
0000000244,4
0000008156,4
0000011882,4
0000016832,4
0000018001,14
0000000082,11
0000000857,11
0000001748,11
0000003412,11
0000020341,11
0000024356,19
0000061995,11
0000067836,11
0000068565,10
2066009995,5
7548800000,3
0000010045,13
0000027362,11
0000004097,11
0000015608,21
0000008200,11
0000011431,11
0000009047,11
0000717997,3
0000016175,11
0000028866,11
0003253571,1
0000012773,11
0000023627,11
0000002477,22
0000682563,7
0000035543,11
0000012322,11
0000033761,11
0000703235,7
0000959395,1
0000012935,7
0000706359,7
52-1720545,9
0000014717,10
0000707583,1
32-0067515,2
0000017110,10
0000395779,6
0002730477,5
0003342671,10
0000001135,8
0000013664,6
0000019794,5
0000035381,7
20-4436381,6
27-0730985,4
0003375080,1
0002640530,4
0000024400,1
0000065559,4
0001844265,2
0002576433,1
0003311387,1
0000035048,2
0000058151,1
0201426791,1
56-2425182,1
0000057379,4
0000058152,11
0000003413,11
0000004142,11
0000060041,11
0000060816,11
0000061383,7
0000065398,11
0000066333,10
0000067837,11
0000068566,5
1507400004,7
33-0816610,11
5183509992,11
66-0559119,8
91-1746536,3
94-3228901,4
0000002360,11
0000006375,11
0000000245,11
0000012936,11
0000026021,11
0000019506,11
0000005484,17
0000030099,11
0000026634,11
0000019795,11
0000057874,4
0000020504,11
0000007266,11
0000000902,11
0000011432,11
0000009499,11
0000005033,11
00-0015095,1
0000006870,6
66-0699600,9
52-2321476,7
88-0505956,9
91-1842269,1
38-3799175,6
42-1518159,2
0000021071,4
0000024357,6
0000024519,8
0000701292,5
0000705964,4
0000715152,6
0000009994,5
04-3514463,3
20-8912169,5
27-0629132,3
52-1494782,1
65-0904482,6
26-1195833,2
0000057423,2
0000024690,2
26-1319303,3
0000013052,1
0000033311,2
0000034491,4
52-2234158,1
20-8676766,1
0000017229,2
0000028092,1
0000057424,9
0000058315,1
73-1640688,2
0000008491,8
0000011884,4
0000013666,4
0000018003,4
0000013828,11
0000018292,9
0000018616,17
0000024358,11
0000060042,11
0000061708,11
0000066334,9
0000067720,11
0660206444,4
1039600005,3
1405200006,3
20-1560009,1
20-3425656,2
34-1716542,10
73-1545233,10
7774500004,8
0000601050,7
0000701950,11
0000662350,11
0000010380,11
0000064552,11
0000973364,4
0000706081,7
0000016221,10
0000017563,4
0000017068,11
0000000903,11
0000008202,11
0000414102,11
0000016177,11
0000095008,9
0000010993,11
0000068567,9
58-0521233,1
36-4548399,1
0000058810,8
0000068611,5
20-5614029,3
34-1194858,7
0000705190,3
99-0014260,1
0000279338,7
0000420457,8
0000726953,10
0001017265,8
0002855156,8
0002914240,5
0003715444,8
0000000741,10
0000035545,7
75-3005236,2
0000093721,2
0003452310,1
0000023511,4
0000024240,4
0001216291,1
0003211759,1
0000026635,3
0000027364,2
61-0192385,1
04-2671429,1
26-1549732,2
99-0022441,1
0000057425,11
0000058316,10
0000000904,4
0000003866,4
0000016835,9
0000018004,4
0000005530,11
0000005648,11
0000010994,9
0000016178,3
0000021686,17
0000023017,11
0000024197,11
0000024359,14
0000024692,11
0000060205,11
0000060656,7
0000060700,11
0000064391,3
0000065282,11
0000067226,11
0000068450,10
0887909990,3
1643100002,4
54-1822464,11
66-0347008,7
7573800003,2
0000016222,1
0000008816,11
0000013054,11
0000029147,5
0000025088,4
0000013216,11
0000000698,11
0000005981,4
0000012163,11
0000022739,11
0000068612,5
0000007925,8
0000024854,4
02-0687335,6
0000057920,6
0000003091,6
0000024403,7
0000703571,3
0000058154,6
52-0278514,1
86-0979719,3
03-0612163,1
0000021730,4
20-8912215,4
0000033313,1
0000034655,2
99-0026295,1
99-0033134,1
0000057264,9
0000057877,9
0000001472,15
0000004307,4
0000018005,3
0000001021,10
0000007151,11
0000010544,9
0000010706,11
0000011273,11
0000012164,11
0000019185,9
0000023964,10
0000024404,12
0000024693,18
0000060206,3
0000064103,10
0000066787,11
0000067560,6
0000068569,10
20-5503385,3
66-0217490,11
7112500000,3
75-2797330,2
0000702230,7
0000700566,4
0000000248,11
0000844567,11
0000011886,11
0000004596,11
0000353238,11
0000150035,11
0000035385,4
0000013055,11
0000115575,5
0000024080,9
0000021074,11
0000009997,11
0000068613,7
59-3345547,4
20-5239910,8
0000005982,7
0000064059,1
11-3199045,5
0000000086,10
0000014397,10
0000023351,7
0000080097,2
0002505787,4
0002533119,10
0003153288,9
0000016179,9
0000019842,10
0000022460,10
0000022578,9
0000058650,7
22-2690691,5
74-2492650,2
0000682611,8
38-3830253,2
80-0066627,6
0000015170,2
0000017114,3
0001847275,2
0003106181,4
0000005649,3
0000009384,2
0000001634,1
0000066831,1
0000057922,11
0000008043,4
0000018006,3
0000001022,11
0000009998,7
0000020508,5
0000022128,11
0000024405,11
0000024694,11
0000060207,10
0000061387,11
0000062160,11
0000062322,11
0000066337,11
0000066788,8
0000066832,10
0000068452,11
2181809990,2
23-2887228,3
33-0058274,2
66-0424860,2
0000708028,7
0000020184,11
0000008494,11
0000019681,11
0000012165,9
0000014109,11
0000017115,11
0000014604,11
0000058651,8
0000024199,1
0000702349,7
0000704013,1
0000008700,8
26-1117897,7
26-3943038,6
0000058769,8
0000000249,5
0000015171,7
0000701007,3
0000706859,6
0000706903,4
0000008205,11
0000015289,10
0000028258,3
0000028915,10
0000029031,9
0000035386,6
0000058813,4
35-2285843,3
74-3110518,5
99-0272218,1
0000035430,7
99-0024677,1
0000027367,2
2033000009,1
7827500006,1
26-1777273,2
33-0593586,1
99-0705091,1
0000057428,2
0000057923,11
0000058157,5
0000004804,4
0000005489,4
0000004480,11
0000060497,11
0000062323,11
0000068453,11
7053700008,11
7062400007,2
72-1537112,10
7223000004,4
7483600006,4
84-1303215,5
0000663245,2
0000657459,11
0000058490,4
0000003256,10
0000014894,11
0000012661,11
0000000088,7
0000988452,11
0000007153,4
0000058652,8
0000012166,11
0000017611,11
0000238139,11
0000262358,6
0000700450,7
0000003869,2
0000023966,11
0000068615,6
42-1554181,7
58-2059073,7
75-2857425,1
26-0423240,7
0000092834,1
22-3537421,7
59-3256287,5
57-0907935,7
0000012779,9
0000014399,7
0000024857,3
0000382742,10
0000655839,6
0002744063,8
0000034496,6
26-2253315,6
20-4221925,6
72-1604171,6
72-1224272,4
0004414883,1
99-0058022,1
0000024244,1
0000016720,2
0000024082,4
02-0577907,2
52-2355771,2
0000083311,2
0002289537,1
0003382538,2
0000034658,3
2209500004,1
26-2920116,1
26-1547341,1
0000057311,7
0000057924,7
0000058040,11
0000058202,1
0000000133,4
0000002528,4
0000008045,2
0000007316,11
0000008658,10
0000010709,13
0000010880,7
0000015335,10
0000017117,11
0000018297,22
0000060380,11
0000062937,11
0000063828,11
0000066834,11
0000067068,11
0000067725,11
7687600009,11
0000011438,9
0000705852,7
0000000089,11
0000028593,11
0000023516,11
0000011771,11
0000013102,11
0000059049,3
0000703575,7
0000015830,5
0000024858,9
0000068616,5
46-1565216,5
99-0027234,1
0000016226,10
0000024083,5
0000009387,10
0000009882,10
0000017612,7
0000019188,10
0000027413,10
0000058653,6
0000058815,5
0000066672,4
52-0278518,1
0000021121,1
99-0015156,1
0000004481,1
0000018503,4
65-0301289,1
0000035270,2
0000034046,1
99-0700962,1
99-0700016,1
0000057312,8
0000057763,7
0000058159,10
0000001638,4
0000008541,2
99-0035416,1
0000001476,11
0000001520,12
0000003096,6
0000003140,21
0000007812,4
0000008659,3
0000009388,13
0000013392,11
0000060048,10
0000060543,11
0000060705,11
0000062776,11
0000063829,11
0000066835,11
1206000003,2
1250200008,4
13-4256837,1
2193300004,4
59-2072257,1
7185300006,2
7389300008,4
0000619877,7
0000020231,11
0000014607,11
0000017000,11
0000398837,2
0002317672,11
0000025137,2
0003816510,3
0000667757,6
0000014445,11
0000021122,11
0000021573,11
0000011772,11
0000013716,11
0000006921,4
0000023850,11
0000007768,4
0000707635,7
0000034047,6
0000517357,11
0000058816,7
0000939070,5
0000029809,11
0000068293,4
42-1739728,7
26-3874984,1
0000058203,3
0000058654,4
0000005373,7
99-0005356,1
0000023193,9
0000859655,7
0003368617,7
0000000134,6
0000003258,9
0000008208,8
0000015174,10
0000019189,5
0000020349,7
0000026523,9
0000034993,8
0000058041,6
0000058492,6
0000000909,3
0000068617,5
0000374112,1
99-0057089,1
99-0032743,1
0000016560,2
0001847323,2
0002751968,4
0003314940,3
0000017451,2
20-2182761,1
7362600000,1
99-0018776,1
75-2888829,2
66-0827037,1
0000057151,2
0000001639,4
0000004032,15
0000004807,4
0621754026,2
0000000135,11
0000005536,4
0000006878,10
0000018181,11
0000024698,11
0000064441,11
0000066674,7
0000066836,11
0000068456,11
1292000001,8
1598200002,5
2295609996,2
3450209992,3
66-0696278,8
7310100001,11
75-2894616,2
0000011935,11
0000017001,22
0000017614,5
0000029981,1
0000016723,11
0000008542,11
0000006922,11
0000019234,11
0000068618,6
0000024904,8
46-3061185,4
0000004483,5
0000708527,4
0000717932,1
0000020845,10
0000015175,5
