Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2009,0000012219,3,          ,                              ,                         ,  ,11,0000184535,0,FIRST STATE BANK OF ST CHARLES,206 N. FIFTH ST                         ,ST CHARLES               ,MO,63301     ,43-0492450
2009,0000012230,3,          ,                              ,                         ,  ,11,0000171705,0,PEOPLES BANK                  ,701 N. FRANKLIN                         ,CUBA                     ,MO,65453     ,43-0453370
2009,0000012236,3,          ,                              ,                         ,  ,11,0000092979,0,BANK OF ST. ELIZABETH         ,PO BOX 38                               ,FREEBURG                 ,MO,65035     ,44-0162355
2009,0000012241,3,          ,                              ,                         ,  ,11,0000287220,0,WASHINGTON COUNTY BANK        ,1523 WASHINGTON STREET                  ,BLAIR                    ,NE,68008     ,47-0328540
2009,0000012266,3,          ,                              ,                         ,  ,05,0000271263,0,MECHANICS AND FARMERS BANK    ,2634 DURHAM CHAPEL HILL BLVD            ,DURHAM                   ,NC,27707     ,56-0319960
2009,0000012267,3,          ,                              ,                         ,  ,05,0000782619,0,HIGH POINT BANK AND TRUST     ,1300 E HARTLEY DRIVE                    ,HIGH POINT               ,NC,27262     ,56-0261570
2009,0000012291,3,          ,                              ,                         ,  ,02,0000223262,0,OLD FORGE BANK                ,216 SOUTH MAIN STREET                   ,OLD FORGE                ,PA,18518     ,24-0678820
2009,0000012299,3,          ,                              ,                         ,  ,13,0000159202,0,LONE STAR BANK  SSB           ,100 SOUTH MAIN STREET                   ,MOULTON                  ,TX,77975     ,74-0619460
2009,0000012308,3,          ,                              ,                         ,  ,13,0000072222,0,JUSTIN STATE BANK             ,P.O. BOX 97                             ,JUSTIN                   ,TX,76247     ,75-0370150
2009,0000012322,3,          ,                              ,                         ,  ,09,0000201171,0,CHIPPEWA VALLEY BANK          ,PO BOX 5                                ,WINTER                   ,WI,54896     ,39-0207260
2009,0000012331,3,          ,                              ,                         ,  ,09,0000160421,0,STATE BANK OF CHILTON         ,26 E MAIN STREET                        ,CHILTON                  ,WI,53014-0149,39-0634030
2009,0000012383,3,          ,                              ,                         ,  ,09,0000731442,0,CARROLLTON BANK               ,315 SIXTH STREET                        ,CARROLLTON               ,IL,62016     ,37-0207180
2009,0000012384,3,          ,                              ,                         ,  ,09,0000126773,0,JERSEY STATE BANK             ,1000 S. STATE STREET  P.O.  BOX 40      ,JERSEYVILLE              ,IL,62052     ,37-0352550
2009,0000012386,3,          ,STARK COUNTY BANCORP          ,TOULON                   ,IL,09,0000158317,0,STATE BANK OF TOULON          ,102 WEST MAIN STREET                    ,TOULON                   ,IL,61483-0609,36-1818500
2009,0000012387,3,          ,                              ,                         ,  ,09,0000056712,0,COMMUNITY BANK                ,221  BANK ST                            ,HOOPESTON                ,IL,60942     ,37-0577950
2009,0000012388,3,          ,                              ,                         ,  ,09,0000102396,0,WILLIAMSVILLE STATE BANK & TRU,1748 WABASH AVENUE                      ,SPRINGFIELD              ,IL,62704     ,37-0588160
2009,0000012393,3,          ,                              ,                         ,  ,09,0000056473,0,WEMPLE STATE BANK             ,197 W. STATE ST.                        ,WAVERLY                  ,IL,62692     ,37-0578410
2009,0000012406,3,          ,                              ,                         ,  ,09,0000968184,0,GLENVIEW STATE BANK           ,800 WAUKEGAN ROAD                       ,GLENVIEW                 ,IL,60025     ,36-1136540
2009,0000012422,3,          ,                              ,                         ,  ,11,0000043849,0,SECURITY STATE BANK           ,101 N WASHINGTON                        ,WELLINGTON               ,KS,67152     ,48-0410030
2009,0000012426,3,          ,                              ,                         ,  ,11,0000071993,0,FIRST STATE BANK              ,650 KANSAS AVE.                         ,KANSAS CITY              ,KS,66119-0188,48-0221590
2009,0000012433,3,          ,                              ,                         ,  ,02,0000402595,0,CARROLLTON BANK               ,7151 COLUMBIA GATEWAY DR STE A          ,COLUMBIA                 ,MD,21046     ,52-0265260
2009,0000012437,3,          ,                              ,                         ,  ,13,0003710374,0,RENASANT BANK                 ,209 TROY ST.  P.O. BOX 709              ,TUPELO                   ,MS,38802-0709,64-0220550
2009,0000012441,3,          ,                              ,                         ,  ,13,0003851472,0,HANCOCK BANK                  ,ONE HANCOCK PLAZA                       ,GULFPORT                 ,MS,39501     ,64-0169065
2009,0000012444,3,          ,                              ,                         ,  ,11,0000048939,0,STATE BANK OF COLD SPRING     ,PO BOX 415                              ,COLD SPRING              ,MN,56320-0415,41-0556810
2009,0000012506,3,          ,                              ,                         ,  ,13,0000248216,0,INDUSTRY STATE BANK           ,P O BOX 66                              ,INDUSTRY                 ,TX,78944     ,74-0705320
2009,0000012512,3,          ,                              ,                         ,  ,09,0000068765,0,COMMUNITY FIRST BANK          ,275 W GRAND AVE                         ,ROSHOLT                  ,WI,54473     ,39-0634480
2009,0000012513,3,          ,                              ,                         ,  ,09,0000070736,0,HERITAGE BANK                 ,201 W. CLARK ST                         ,SPENCER                  ,WI,54479     ,39-0626650
2009,0000012514,3,          ,                              ,                         ,  ,09,0000413739,0,ISB COMMUNITY BANK            ,W1046 MARIETTA AVE                      ,IXONIA                   ,WI,53036     ,39-0369710
2009,0000012515,3,          ,                              ,                         ,  ,09,0000213510,0,SECURANT BANK & TRUST         ,6001 W CAPITOL DR                       ,MILWAUKEE                ,WI,53216     ,39-0653490
2009,0000012517,3,          ,                              ,                         ,  ,09,0000650247,0,FIRST BANK FINANCIAL CENTRE   ,155 W WISCONSIN AVE                     ,OCONOMOWOC               ,WI,53066     ,39-0148000
2009,0000012518,3,          ,                              ,                         ,  ,09,0000087693,0,COMMERCIAL BANK               ,200 S FREMONT ST - PO BOX 358           ,WHITEWATER               ,WI,53190     ,39-0704630
2009,0000012549,3,          ,                              ,                         ,  ,09,0000058822,0,BANK OF CALHOUN COUNTY        ,204 MAIN                                ,HARDIN                   ,IL,62047     ,37-0165390
2009,0000012554,3,          ,                              ,                         ,  ,09,0000394710,0,HERITAGE BANK OF CENTRAL ILL  ,615 N TRIVOLI RD                        ,TRIVOLI                  ,IL,61569     ,37-0555450
2009,0000012594,3,          ,                              ,                         ,  ,13,0000343465,0,THE PUEBLO BANK AND TRUST CO  ,301 WEST 5TH STREET                     ,PUEBLO                   ,CO,81003     ,84-0297400
2009,0000012610,3,          ,ST. MARTIN BANKSHARES         ,ST MARTINVILLE           ,LA,13,0000299275,0,ST MARTIN BANK & TRUST COMPANY,P O BOX 199 (301 SOUTH MAIN ST)         ,ST MARTINVILLE           ,LA,70582-0199,72-0307850
2009,0000012611,3,          ,                              ,                         ,  ,13,0000558156,0,THE EVANGELINE BANK AND TRUST ,497 WEST MAIN STREET                    ,VILLE PLATTE             ,LA,70586     ,72-0180410
2009,0000012614,3,          ,                              ,                         ,  ,13,0001057522,0,COMMUNITY TRUST BANK          ,2211 NORTH 7TH STREET STE. 202B         ,WEST MONROE              ,LA,71291     ,72-0124870
2009,0000012616,3,          ,                              ,                         ,  ,11,0000227891,0,LEGENDS BANK                  ,P.O. BOX 508                            ,OWENSVILLE               ,MO,65066     ,43-0380225
2009,0000012627,3,          ,                              ,                         ,  ,11,0000753553,0,BANK OF WASHINGTON            ,P.O. BOX 377                            ,WASHINGTON               ,MO,63090-0377,43-0170340
2009,0000012633,3,          ,                              ,                         ,  ,11,0001891880,0,CENTRAL TRUST BANK            ,111 EAST MILLER STREET                  ,JEFFERSON CITY           ,MO,65101     ,43-0975002
2009,0000012661,3,          ,                              ,                         ,  ,09,0000065209,0,GREENLEAF WAYSIDE BANK        ,1608 DAY ST.  PO BOX 260                ,GREENLEAF                ,WI,54126-0260,39-0634210
2009,0000012699,3,          ,                              ,                         ,  ,13,0000204051,0,LEGACY BANK                   ,101 N MAIN STREET                       ,PUEBLO                   ,CO,81003     ,84-0327670
2009,0000012700,3,          ,                              ,                         ,  ,02,0000093529,0,THE FELTON BANK               ,120 W. MAIN ST.  P.O. BOX 266           ,FELTON                   ,DE,19943     ,51-0016140
