Activity Year,Respondent Identification Number,Agency Code,Parent Identification Number,Parent Name,Parent City,Parent State,Region,Assets,Other Lender Code,Respondent Name,Respondent Address,Respondent City,Respondent State,Respondent Zip Code,Tax ID
2008,0000010157,3,          ,                              ,                         ,  ,09,0000172658,0,SHELBY STATE BANK             ,242 N MICHIGAN AVE                      ,SHELBY                   ,MI,49455     ,38-1066460
2008,0000010159,3,          ,                              ,                         ,  ,11,0000197570,0,FIRST STATE BANK AND TRUST    ,950 N HWY 95                            ,BAYPORT                  ,MN,55003     ,41-0257270
2008,0000010163,3,          ,                              ,                         ,  ,11,0000096416,0,SECURITY STATE BANK OF MARINE ,120 JUDD STREET                         ,MARINE ON ST CROIX       ,MN,55047     ,41-0531810
2008,0000010165,3,          ,                              ,                         ,  ,11,0000168560,0,FARMERS & MERCHANTS STATE BANK,PO BOX 308                              ,PIERZ                    ,MN,56364     ,41-0249760
2008,0000010166,3,          ,                              ,                         ,  ,11,0000167648,0,PRIOR LAKE STATE BANK         ,16677 DULUTH AVENUE SE                  ,PRIOR LAKE               ,MN,55372     ,41-0488200
2008,0000010169,3,          ,                              ,                         ,  ,11,0000071370,0,SHERBURNE STATE BANK          ,PO BOX 428                              ,BECKER                   ,MN,55308     ,41-0522410
2008,0000010171,3,          ,                              ,                         ,  ,11,0000104909,0,AVON STATE BANK               ,104 AVON AVE NORTH-PO BOX 8             ,AVON                     ,MN,56310-0008,41-0134850
2008,0000010175,3,          ,                              ,                         ,  ,11,0000101852,0,SECURITY STATE BANK           ,701 E HOWARD ST                         ,HIBBING                  ,MN,55746     ,41-0531720
2008,0000010179,3,          ,                              ,                         ,  ,11,0000109183,0,NORTH AMERICAN STATE BANK     ,PO BOX 189                              ,BELGRADE                 ,MN,56312     ,41-0445590
2008,0000010192,3,          ,                              ,                         ,  ,11,0000358200,0,PEOPLES BANK OF COMMERCE      ,234 EAST FIRST AVENUE                   ,CAMBRIDGE                ,MN,55008     ,41-0473780
2008,0000010194,3,          ,                              ,                         ,  ,11,0000084913,0,PINE RIVER STATE BANK         ,PO BOX 67                               ,PINE RIVER               ,MN,56474     ,41-0482260
2008,0000010198,3,          ,                              ,                         ,  ,11,0000107403,0,STATE BANK OF DELANO          ,PO BOX 530                              ,DELANO                   ,MN,55328     ,41-0556880
2008,0000010201,3,          ,                              ,                         ,  ,11,0000085557,0,SECURITY STATE BANK - LEWISTON,225 EAST MAIN STREET  P.O. BOX 430      ,LEWISTON                 ,MN,55952-0430,41-0531780
2008,0000010203,3,          ,                              ,                         ,  ,11,0000348203,0,WESTERN BANK                  ,3033 UNIVERSITY AVE SE                  ,MINNEAPOLIS              ,MN,55414     ,41-0607850
2008,0000010206,3,          ,                              ,                         ,  ,11,0000085058,0,SECURITY STATE BANK OF HOWARD ,900 6TH STREET PO BOX 280               ,HOWARD LAKE              ,MN,55349     ,41-0531750
2008,0000010212,3,          ,                              ,                         ,  ,11,0000167401,0,COMMERCE BANK                 ,PO BOX 149                              ,GENEVA                   ,MN,56035-0149,41-0274830
2008,0000010214,3,          ,                              ,                         ,  ,11,0000381825,0,VERMILLION STATE BANK         ,PO BOX 28                               ,VERMILLION               ,MN,55085-4503,41-0592730
2008,0000010216,3,          ,                              ,                         ,  ,11,0000456750,0,THE RIVERBANK                 ,304 CASCADE STREET  PO BOX 188          ,OSCEOLA                  ,WI,54020     ,41-0188160
2008,0000010248,3,          ,                              ,                         ,  ,11,0000864696,0,FIRST INT'L BANK & TRUST      ,1705 2ND AVE SW                         ,MINOT                    ,ND,58701     ,45-0134280
2008,0000010255,3,          ,                              ,                         ,  ,09,0000378811,0,THE OLD FORT BANKING COMPANY  ,8034 MAIN STREET                        ,OLD FORT                 ,OH,44861     ,34-4321530
2008,0000010266,3,          ,                              ,                         ,  ,09,0000071953,0,THE CITIZENS BANK COMPANY     ,501 FIFTH ST.  P.O. BOX 128             ,BEVERLY                  ,OH,45715-0128,31-4148090
2008,0000010307,3,          ,                              ,                         ,  ,13,0000550611,0,FIRST VOLUNTEER BANK          ,728 BROAD STREET                        ,CHATTANOOGA              ,TN,37402     ,62-0280730
2008,0000010317,3,          ,                              ,                         ,  ,13,0000157767,0,CITIZENS BANK & TRUST CO.     ,PO BOX 98                               ,RUTLEDGE                 ,TN,37861     ,62-0159280
2008,0000010319,3,          ,                              ,                         ,  ,13,0000078192,0,CITIZENS BANK                 ,1917 HEIMAN STREET                      ,NASHVILLE                ,TN,37208     ,62-0159460
2008,0000010320,3,          ,                              ,                         ,  ,13,0000120371,0,OAKLAND DEPOSIT BANK          ,P.O. BOX 368                            ,OAKLAND                  ,TN,38060     ,62-0312450
2008,0000010327,3,          ,                              ,                         ,  ,13,0000055566,0,CITIZENS STATE BANK           ,P O BOX 350                             ,LULING                   ,TX,78648     ,74-0557910
2008,0000010330,3,          ,                              ,                         ,  ,13,0000042345,0,COMMERCIAL STATE BANK         ,PO BOX 820                              ,PALMER                   ,TX,75152     ,75-0203480
2008,0000010344,3,          ,                              ,                         ,  ,13,0000142467,0,SCHERTZ BANK AND TRUST        ,519 MAIN STREET                         ,SCHERTZ                  ,TX,78154     ,74-0885350
2008,0000010345,3,          ,                              ,                         ,  ,13,0000088711,0,PEOPLES STATE BANK            ,PO BOX 1287                             ,SHEPHERD                 ,TX,77371     ,74-0830285
2008,0000010359,3,          ,                              ,                         ,  ,13,0000616731,0,HAPPY STATE BANK              ,5100 COULTER ROAD                       ,AMARILLO                 ,TX,79119     ,75-0270470
2008,0000010363,3,          ,                              ,                         ,  ,05,0000778234,0,CITIZENS & FARMERS BANK       ,PO BOX 391                              ,WEST POINT               ,VA,23181     ,54-0169510
2008,0000010374,3,          ,                              ,                         ,  ,09,0000098017,0,BANNER BANKS                  ,416 MAIN ST -PO BOX I                   ,BIRNAMWOOD               ,WI,54414     ,39-0147530
2008,0000010375,3,          ,                              ,                         ,  ,09,0000115837,0,ADVANTAGE COMMUNITY BANK      ,101 W CENTER AVE                        ,DORCHESTER               ,WI,54425-0200,39-0247300
2008,0000010378,3,          ,                              ,                         ,  ,09,0000130079,0,THE BANK OF NEW GLARUS        ,501 FIRST STREET                        ,NEW GLARUS               ,WI,53574     ,39-0147950
2008,0000010380,3,          ,                              ,                         ,  ,09,0000142531,0,OOSTBURG STATE BANK           ,PO BOX 700198                           ,OOSTBURG                 ,WI,53070-0198,39-0518520
2008,0000010434,3,          ,                              ,                         ,  ,09,0000106059,0,STATE BANK OF GRAYMONT        ,1100 W HOWARD ST                        ,PONTIAC                  ,IL,61764     ,37-0532770
2008,0000010439,3,          ,                              ,                         ,  ,09,0000064913,0,THE VILLAGE BANK              ,856 SPARTA STREET  PO BOX 325           ,ST LIBORY                ,IL,62282     ,36-4244633
2008,0000010440,3,          ,                              ,                         ,  ,09,0000221145,0,BENCHMARK BANK                ,1 N CONSTITUTION DRIVE                  ,AURORA                   ,IL,60506     ,36-1911007
2008,0000010448,3,          ,                              ,                         ,  ,09,0000359306,0,HYDE PARK BANK                ,1525 E 53RD STREET                      ,CHICAGO                  ,IL,60615     ,36-1250157
2008,0000010450,3,          ,                              ,                         ,  ,09,0000593886,0,VALLEY BANK                   ,3455 AVENUE OF THE CITIES               ,MOLINE                   ,IL,61265     ,42-1406169
2008,0000010464,3,          ,                              ,                         ,  ,09,0000062625,0,FEDERATED BANK                ,107 N. CHESTNUT PO BOX B                ,ONARGA                   ,IL,60955     ,37-0447880
2008,0000010467,3,          ,                              ,                         ,  ,09,0000073394,0,THE GIFFORD STATE BANK        ,304 S MAIN                              ,GIFFORD                  ,IL,61847     ,37-0429100
2008,0000010484,3,          ,                              ,                         ,  ,09,0000060826,0,FARMERS STATE BANK            ,100 N MAIN ST                           ,NEW ROSS                 ,IN,47968-0188,35-0303790
